repo_name,file,repo_split,file_split,first_period_commits,second_period_commits
mongodb/mongoid,docs/reference/configuration.txt,Train,Train,3,3
Martchus/PKGBUILDs,qt6-datavis3d/mingw-w64-static/qtdatavis3d-sha256.txt,Train,Train,3,3
WebAssembly/binaryen,src/ir/CMakeLists.txt,Train,Train,3,3
Martchus/PKGBUILDs,qt6-tools/mingw-w64-static/qttools-sha256.txt,Train,Train,3,3
Vector35/binaryninja-api,CMakeLists.txt,Test,Train,3,3
Martchus/cpp-utilities,CMakeLists.txt,Train,Validation,3,3
Martchus/PKGBUILDs,qt6-svg/mingw-w64/qtsvg-sha256.txt,Train,Train,3,3
apple/swift-package-manager,Sources/Commands/CMakeLists.txt,Train,Train,3,3
grpc/grpc-java,compiler/src/test/golden/TestDeprecatedService.java.txt,Train,Validation,3,3
Martchus/PKGBUILDs,qt6-5compat/mingw-w64-static/qt5compat-sha256.txt,Train,Train,3,3
zenodo/zenodo,requirements.txt,Train,Train,4,3
google/iree,iree/samples/custom_modules/dialect/CMakeLists.txt,Train,Train,4,3
huangsam/chowist,requirements.txt,Test,Train,4,3
OpenSCAP/openscap,CMakeLists.txt,Train,Train,4,3
PyAr/PyZombis,requirements.txt,Train,Train,4,3
google/flax,examples/imagenet/requirements.txt,Train,Train,4,3
google/iree,iree/tools/test/benchmark_flags.txt,Train,Train,4,3
hannorein/rebound,version.txt,Train,Train,4,3
apache/arrow,cpp/src/arrow/compute/kernels/CMakeLists.txt,Train,Train,4,3
mozilla/pontoon,requirements/default.txt,Train,Train,4,3
bblanchon/ArduinoJson,CMakeLists.txt,Train,Train,4,3
googleapis/google-cloud-cpp,google/cloud/storage/benchmarks/CMakeLists.txt,Train,Train,4,3
qgis/QGIS,tests/src/app/CMakeLists.txt,Train,Train,4,3
seung-lab/cloud-volume,requirements.txt,Train,Train,4,3
umple/umple,umpleonline/ReadMe.txt,Train,Validation,4,3
hasgeek/hasjob,requirements.txt,Train,Train,4,3
OpenChemistry/avogadrolibs,avogadro/qtgui/CMakeLists.txt,Train,Train,4,3
Washington-University/workbench,src/Brain/CMakeLists.txt,Train,Train,4,3
phovea/phovea_server,requirements.txt,Train,Test,4,3
JNechaevsky/russian-doom,src/heretic/CMakeLists.txt,Train,Test,4,3
ElektraInitiative/libelektra,src/plugins/jni/CMakeLists.txt,Train,Train,4,3
fluent/fluent-bit,src/CMakeLists.txt,Train,Train,4,3
LagoLunatic/DSVEdit,docs/DoS RAM Map.txt,Train,Validation,5,3
treasure-data/digdag,digdag-client/src/main/resources/io/digdag/client/version.txt,Test,Validation,5,3
COMBINE-lab/salmon,current_version.txt,Train,Train,5,3
wemake-services/wemake-django-template,{{cookiecutter.project_name}}/docs/requirements.txt,Train,Train,5,3
cloudify-cosmo/cloudify-system-tests,requirements.txt,Train,Test,5,3
xianyi/OpenBLAS,TargetList.txt,Train,Train,5,3
ChimeraTK/DeviceAccess,CMakeLists.txt,Train,Train,6,3
bobintetley/asm3,reports/shelteranimalscount_org_csv_2021.txt,Train,Train,6,3
kbd/setup,conf/requirements.txt,Train,Train,6,3
AndroidX/androidx,compose/foundation/foundation-layout/api/current.txt,Train,Train,6,3
mitodl/open-discussions,requirements.txt,Train,Test,6,3
aio-libs/aiopg,CHANGES.txt,Validation,Train,6,3
GerritCodeReview/gerrit,Documentation/rest-api.txt,Test,Validation,6,3
ojrosten/sequoia,TestMaterials/TestFramework/TestRunnerEndToEndFreeTest/Prediction/RebuiltOutput/TestRunOutput.txt,Test,Train,6,3
AndroidX/androidx,compose/foundation/foundation-layout/api/restricted_current.txt,Train,Train,6,3
AndroidX/androidx,compose/foundation/foundation-layout/api/public_plus_experimental_current.txt,Train,Train,6,3
CanalTP/navitia,source/tests/mock-kraken/CMakeLists.txt,Train,Train,6,3
webbukkit/dynmap,DynmapCore/src/main/resources/models_1.txt,Train,Train,6,3
OpenChemistry/avogadrolibs,avogadro/core/CMakeLists.txt,Train,Train,7,3
NeuralEnsemble/python-neo,requirements_testing.txt,Train,Train,7,3
cloudera/hue,desktop/core/requirements.txt,Train,Test,7,3
OstapHEP/ostap,ostap/CMakeLists.txt,Train,Train,8,3
dimagi/commcare-android,app/assets/locales/android_translatable_strings.txt,Train,Train,8,3
retailcrm/woocommerce-module,src/readme.txt,Train,Train,9,3
MobSF/Mobile-Security-Framework-MobSF,requirements.txt,Train,Train,9,3
abilian/abilian-core,etc/requirements.txt,Train,Train,9,3
Icinga/icinga2,test/CMakeLists.txt,Train,Train,10,3
cnr-isti-vclab/meshlab,src/external/CMakeLists.txt,Train,Train,10,3
ARM-software/astc-encoder,CMakeLists.txt,Train,Train,12,3
fiduswriter/fiduswriter,fiduswriter/requirements.txt,Train,Train,15,3
zephyrproject-rtos/zephyr,doc/CMakeLists.txt,Train,Train,22,3
vespa-engine/vespa,storage/src/vespa/storage/common/CMakeLists.txt,Train,Train,1,4
JetBrains/intellij-community,plugins/kotlin/idea/tests/testData/quickfix/allowResolveInWriteAction.txt,Validation,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q31.sf100/explain.txt,Train,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q39a/explain.txt,Train,Train,1,4
Greedysky/TTKMusicplayer,TTKModule/TTKCore/musicNetworkKits/CMakeLists.txt,Train,Train,1,4
apache/thrift,lib/cpp/test/CMakeLists.txt,Train,Validation,1,4
conversationai/conversationai-models,annotator_models/requirements.txt,Test,Train,1,4
abseil/abseil-cpp,absl/container/CMakeLists.txt,Train,Train,1,4
JetBrains/intellij-community,native/WinLauncher/CMakeLists.txt,Validation,Train,1,4
Skatteetaten/boober,src/test/resources/no/skatteetaten/aurora/boober/facade/DeployFacadeTest/web-spec-default.txt,Train,Train,1,4
Mil0dV/co2ok-plugin-woocommerce,readme.txt,Train,Train,1,4
carthage-college/django-djforms,requirements.txt,Train,Train,1,4
gnuradio/gnuradio,gr-utils/modtool/templates/gr-newmod/CMakeLists.txt,Train,Test,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q11.sf100/explain.txt,Train,Train,1,4
DiligentGraphics/DiligentTools,CMakeLists.txt,Train,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q70a.sf100/explain.txt,Train,Train,1,4
derUli/ulicms,doc/changelog.txt,Train,Validation,1,4
zarr-developers/zarr-python,requirements_dev_numpy.txt,Train,Train,1,4
Bioruebe/UniExtract2,docs/changelog.txt,Train,Train,1,4
FreeRDP/FreeRDP,server/proxy/CMakeLists.txt,Train,Train,1,4
vespa-engine/vespa,storage/src/tests/common/CMakeLists.txt,Train,Train,1,4
koreader/koreader-base,thirdparty/curl/CMakeLists.txt,Train,Train,1,4
domino14/macondo,shell/helptext/autoplay.txt,Train,Train,1,4
AppleWin/AppleWin,bin/History.txt,Train,Train,1,4
UUDigitalHumanitieslab/timealign,requirements.txt,Train,Train,1,4
kickstarter/android-oss,app/external_version_name.txt,Train,Validation,1,4
sapcc/limes,vendor/modules.txt,Train,Train,1,4
GoogleCloudPlatform/buildpacks,cmd/python/functions_framework/converter/requirements.txt,Test,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q39b/explain.txt,Train,Train,1,4
TheAlgorithms/Python,requirements.txt,Train,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q39a.sf100/explain.txt,Train,Train,1,4
microsoft/TypeScript,tests/baselines/reference/intersectionsOfLargeUnions2.errors.txt,Train,Test,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q11/explain.txt,Train,Train,1,4
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/autoboxing/output_closure/AutoBoxing.impl.java.js.txt,Train,Train,1,4
koreader/koreader-base,thirdparty/luajit/CMakeLists.txt,Train,Train,1,4
tstack/lnav,src/CMakeLists.txt,Train,Train,1,4
arianne/stendhal,doc/CHANGES.txt,Train,Train,1,4
theolind/pymysensors,requirements_test.txt,Train,Validation,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q31/explain.txt,Train,Train,1,4
linsalrob/EdwardsLab,requirements.txt,Test,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q70a/explain.txt,Train,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q51a.sf100/explain.txt,Train,Train,1,4
nuke-build/nuke,source/Nuke.Common.Tests/CI/ConfigurationGenerationTest.Test_testName=null_attribute=AzurePipelinesAttribute.verified.txt,Train,Train,1,4
hdclark/DICOMautomaton,CMakeLists.txt,Train,Train,1,4
daviddrysdale/python-phonenumbers,resources/carrier/en/65.txt,Train,Test,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q51a/explain.txt,Train,Train,1,4
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q39b.sf100/explain.txt,Train,Train,1,4
pivotal-cf/cf-rabbitmq-release,src/rabbitmq-admin/vendor/modules.txt,Train,Train,1,4
apache/manifoldcf,CHANGES.txt,Train,Train,1,4
gfxprim/gfxprim,doc/widget_tbox.txt,Train,Train,1,4
pivotal-cf/cf-rabbitmq-release,src/rabbitmq-upgrade-preparation/vendor/modules.txt,Train,Train,1,4
Triple-T/gradle-play-publisher,version.txt,Train,Train,2,4
Clefspeare13/pornhosts,test_results/mobile.active.txt,Train,Test,2,4
jacksontj/promxy,vendor/modules.txt,Train,Train,2,4
Clefspeare13/pornhosts,test_results/dead.hosts.txt,Train,Train,2,4
WebAssembly/binaryen,test/binaryen.js/exception-handling.js.txt,Train,Train,2,4
MIT-LCP/wfdb-python,requirements.txt,Validation,Train,2,4
Inboxen/Inboxen,requirements-dev.txt,Train,Train,2,4
GoogleCloudPlatform/getting-started-python,authenticating-users/requirements.txt,Train,Train,2,4
mystyle-platform/mystyle-wp-custom-product-designer,changelog.txt,Train,Train,2,4
awesomeWM/awesome,tests/examples/CMakeLists.txt,Train,Train,2,4
AliceO2Group/AliceO2,DataFormats/Reconstruction/CMakeLists.txt,Validation,Train,2,4
FDio/vpp,src/vpp/CMakeLists.txt,Train,Train,2,4
GoogleCloudPlatform/python-docs-samples,endpoints/getting-started-grpc/requirements.txt,Train,Train,2,4
GoogleCloudPlatform/PerfKitBenchmarker,requirements.txt,Train,Train,2,4
odavid/my-bloody-jenkins,LTS_VERSION.txt,Train,Train,2,4
widelands/widelands,src/network/CMakeLists.txt,Test,Train,2,4
espressif/esp-idf,components/mbedtls/CMakeLists.txt,Train,Train,2,4
Clefspeare13/pornhosts,test_results/hosts.active.txt,Train,Train,2,4
g4klx/YSFClients,YSFGateway/FCSRooms.txt,Train,Test,2,4
AliceO2Group/AliceO2,Detectors/EMCAL/workflow/CMakeLists.txt,Validation,Train,2,4
vespa-engine/vespa,eval/src/vespa/eval/onnx/CMakeLists.txt,Train,Train,2,4
Bill-Gray/find_orb,details.txt,Train,Train,2,4
JosefNemec/Playnite,source/Playnite.DesktopApp/Resources/contributors.txt,Validation,Train,2,4
kscanne/gaelspell,myalts.txt,Test,Train,2,4
cloudflare/Cloudflare-WordPress,readme.txt,Train,Train,2,4
apache/arrow,cpp/src/arrow/util/CMakeLists.txt,Train,Train,2,4
polyaxon/polyaxon,platform/polycommon/requirements/requirements-test.txt,Validation,Train,2,4
AliceO2Group/AliceO2,Detectors/FIT/FT0/base/files/Sim2DataChannels.txt,Validation,Train,2,4
Inboxen/Inboxen,extra/requirements/watermelon.inboxen.org.txt,Train,Train,2,4
GoogleCloudPlatform/python-docs-samples,appengine/standard_python3/cloudsql/requirements.txt,Train,Train,2,4
Inboxen/Inboxen,requirements.txt,Train,Train,2,4
AndrewRadev/splitjoin.vim,doc/splitjoin.txt,Validation,Train,2,4
gnuradio/gnuradio,gnuradio-runtime/lib/CMakeLists.txt,Train,Train,2,4
uBlockOrigin/uAssets,filters/legacy.txt,Train,Train,2,4
GoogleChrome/chromium-dashboard,requirements.txt,Train,Train,2,4
TimMilesCox/RTA1,rta/target.rta/drivers/list.txt,Train,Validation,2,4
aragilar/stringtopy,pylint-requirements.txt,Train,Train,2,4
KDE/ktimer,CMakeLists.txt,Train,Train,2,4
Clefspeare13/pornhosts,test_results/dead.mobile.txt,Train,Train,2,4
plus3it/watchmaker,requirements/test.txt,Train,Train,2,4
AliceO2Group/AliceO2,Detectors/ITSMFT/ITS/macros/test/CMakeLists.txt,Validation,Train,2,4
Rothamsted/knetminer,datasets/maize/ws/SemanticMotifs.txt,Train,Train,2,4
PaddlePaddle/Paddle,paddle/fluid/inference/tensorrt/plugin/CMakeLists.txt,Train,Train,2,4
apache/celix,bundles/remote_services/topology_manager/CMakeLists.txt,Train,Train,2,4
NeoGeographyToolkit/StereoPipeline,src/asp/CMakeLists.txt,Train,Train,2,4
cucumber/aruba,Manifest.txt,Train,Train,2,4
google/iree,bindings/python/CMakeLists.txt,Train,Train,2,4
weechat/weechat,tests/CMakeLists.txt,Train,Train,2,4
KhronosGroup/SPIRV-Tools,CMakeLists.txt,Train,Train,2,4
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/emptyinterface/output_wasm/module.wat.txt,Train,Train,2,4
lenmus/lenmus,CMakeLists.txt,Train,Train,2,4
Bitcoin-ABC/bitcoin-abc,src/CMakeLists.txt,Test,Train,2,4
google/tink,proto/CMakeLists.txt,Test,Train,2,4
Martchus/tageditor,CMakeLists.txt,Train,Train,3,4
AndroidX/androidx,wear/tiles/tiles/api/public_plus_experimental_current.txt,Train,Train,3,4
ArduPilot/ardupilot,Tools/autotest/locations.txt,Train,Train,3,4
vespa-engine/vespa,vespa-feed-client-cli/CMakeLists.txt,Train,Train,3,4
jbarlow83/OCRmyPDF,requirements/main.txt,Train,Train,3,4
googleapis/python-videointelligence,samples/shotchange/requirements.txt,Train,Train,3,4
telefonicaid/fiware-orion,src/lib/ngsiNotify/CMakeLists.txt,Train,Train,3,4
WebAssembly/binaryen,test/example/c-api-kitchen-sink.txt,Train,Train,3,4
googleapis/python-videointelligence,samples/quickstart/requirements.txt,Train,Train,3,4
GoogleCloudPlatform/python-docs-samples,appengine/flexible/pubsub/requirements.txt,Train,Train,3,4
viblo/pymunk,TODO.txt,Train,Train,3,4
ros-planning/moveit,moveit_core/CMakeLists.txt,Train,Train,3,4
furfurylic/commata,src_test/CMakeLists.txt,Train,Train,3,4
google/mono_repo.dart,mono_repo/test/script_integration_outputs/readme_github_defaults.txt,Train,Train,3,4
AliceO2Group/AliceO2,Detectors/AOD/CMakeLists.txt,Validation,Train,3,4
AndroidX/androidx,wear/tiles/tiles/api/current.txt,Train,Test,3,4
widelands/widelands,src/CMakeLists.txt,Test,Validation,3,4
googleapis/python-bigquery-datatransfer,samples/snippets/requirements.txt,Train,Train,3,4
StellarCN/py-stellar-base,requirements-dev.txt,Train,Train,3,4
AndroidX/androidx,wear/tiles/tiles/api/restricted_current.txt,Train,Train,3,4
orfeotoolbox/OTB,RELEASE_NOTES.txt,Test,Train,3,4
taxjar/taxjar-woocommerce-plugin,readme.txt,Train,Test,3,4
ARM-software/CMSIS_5,CMSIS/DoxyGen/Pack/src/devices_schema.txt,Train,Train,3,4
googleapis/python-videointelligence,samples/labels/requirements.txt,Train,Train,3,4
gleitz/howdoi,requirements/dev.txt,Validation,Train,3,4
espressif/esp-idf,components/coap/CMakeLists.txt,Train,Train,4,4
spyder-ide/spyder-terminal,requirements/conda_win.txt,Train,Train,4,4
openstax/openstax-cms,requirements/base.txt,Train,Test,4,4
approvals/ApprovalTests.Python,tests/reporters/approved_files/GenericDiffReporterTests.test_remove_reporter.approved.txt,Train,Train,4,4
2Abendsegler/GClh,data/config_standard.txt,Train,Train,4,4
ministryofjustice/cla_backend,requirements/base.txt,Train,Train,4,4
samuelcolvin/pydantic,tests/requirements-testing.txt,Train,Train,4,4
geany/geany,doc/geany.txt,Train,Test,4,4
agdsn/pycroft,requirements.txt,Train,Train,4,4
google/sandboxed-api,sandboxed_api/sandbox2/CMakeLists.txt,Train,Train,4,4
explosion/spaCy,licenses/3rd_party_licenses.txt,Train,Train,4,4
MUME/MMapper,NEWS.txt,Train,Train,4,4
google/mono_repo.dart,mono_repo/test/script_integration_outputs/readme_github_lints.txt,Train,Train,4,4
kevinweber/lazy-load-for-videos,readme.txt,Train,Train,4,4
stcorp/harp,CMakeLists.txt,Train,Validation,4,4
tgstation/tgstation,config/game_options.txt,Train,Train,4,4
hyperledger/fabric,vendor/modules.txt,Train,Train,4,4
mathiasertl/django-ca,requirements/requirements-docs.txt,Train,Train,4,4
dorkster/flare-engine-next,CMakeLists.txt,Train,Train,4,4
freedomofpress/securedrop,securedrop/requirements/python3/securedrop-app-code-requirements.txt,Train,Test,4,4
symfony/dependency-injection,Tests/Fixtures/php/services9_as_files.txt,Train,Train,4,4
DiligentGraphics/DiligentCore,Graphics/CMakeLists.txt,Train,Train,4,4
DiligentGraphics/DiligentCore,Graphics/GraphicsEngineD3DBase/CMakeLists.txt,Train,Train,4,4
DanielAndreasen/SWEETer-Cat,test_requirements.txt,Train,Train,4,4
PaddlePaddle/Paddle,python/paddle/fluid/contrib/slim/tests/CMakeLists.txt,Train,Train,4,4
privacyidea/privacyidea,requirements.txt,Train,Train,4,4
edx/opaque-keys,requirements/test.txt,Train,Train,4,4
TigerVNC/tigervnc,CMakeLists.txt,Train,Train,4,4
approvals/ApprovalTests.Python,tests/reporters/approved_files/GenericDiffReporterTests.test_list_configured_reporters.approved.txt,Train,Train,4,4
doubtfire-lms/doubtfire-api,public/3rdpartylicenses.txt,Train,Train,4,4
mathiasertl/django-ca,requirements/requirements-lint.txt,Train,Train,4,4
openshift/origin,test/extended/util/image/zz_generated.txt,Train,Train,4,4
edx/opaque-keys,requirements/django-test.txt,Train,Train,4,4
fluent/fluent-bit,plugins/CMakeLists.txt,Train,Test,4,4
DiligentGraphics/DiligentCore,Graphics/GraphicsEngineOpenGL/CMakeLists.txt,Train,Train,4,4
edx/opaque-keys,requirements/dev.txt,Train,Train,4,4
edx/opaque-keys,requirements/doc.txt,Train,Validation,4,4
symfony/dependency-injection,Tests/Fixtures/php/services9_inlined_factories.txt,Train,Train,4,4
google/closure-compiler,src/com/google/javascript/jscomp/js/polyfills.txt,Train,Train,4,4
bluescarni/mppp,test/CMakeLists.txt,Train,Train,4,4
approvals/ApprovalTests.Python,tests/reporters/approved_files/GenericDiffReporterTests.test_serialization.approved.txt,Train,Train,4,4
KhronosGroup/Vulkan-Samples,framework/CMakeLists.txt,Train,Train,4,4
google/iree,iree/hal/vulkan/CMakeLists.txt,Train,Train,5,4
MalloyDelacroix/DownloaderForReddit,requirements.txt,Train,Train,5,4
shlomiLan/tvsort_sl,requirements.txt,Train,Train,5,4
deepmind/open_spiel,open_spiel/examples/CMakeLists.txt,Train,Train,5,4
google/iree,iree/hal/dylib/registration/CMakeLists.txt,Train,Train,5,4
F5Networks/k8s-bigip-ctlr,vendor/modules.txt,Train,Train,5,4
Clarity-89/clarityv2,requirements/base.txt,Train,Train,5,4
spyder-ide/spyder-terminal,requirements/conda.txt,Train,Train,5,4
languagetool-org/languagetool,languagetool-language-modules/ca/src/main/resources/org/languagetool/rules/ca/replace_verbs.txt,Train,Train,5,4
GoogleCloudPlatform/python-docs-samples,run/pubsub/requirements-test.txt,Train,Train,5,4
StanfordLegion/legion,CHANGES.txt,Train,Train,5,4
edx/edx-proctoring,requirements/celery50.txt,Train,Train,5,4
AndroidX/androidx,car/app/app-testing/api/restricted_current.txt,Train,Train,6,4
shlomiLan/tvsort_sl,dev.txt,Train,Train,6,4
AndroidX/androidx,car/app/app-testing/api/current.txt,Train,Train,6,4
googleapis/gapic-generator-php,version.txt,Train,Train,6,4
facebook/fbthrift,thrift/lib/cpp2/CMakeLists.txt,Train,Train,6,4
AndroidX/androidx,car/app/app-testing/api/public_plus_experimental_current.txt,Train,Train,6,4
carrotsearch/hppc,CHANGES.txt,Train,Train,7,4
mitodl/micromasters,requirements.txt,Train,Train,7,4
OpenChemistry/avogadrolibs,avogadro/qtplugins/CMakeLists.txt,Train,Train,7,4
OpenSpace/OpenSpace,CMakeLists.txt,Train,Train,7,4
Fizzadar/pyinfra,words.txt,Train,Train,7,4
vespa-engine/vespa,configd/src/apps/sentinel/CMakeLists.txt,Train,Train,8,4
googleapis/google-cloudevents,version.txt,Train,Train,8,4
BelledonneCommunications/flexisip,tester/CMakeLists.txt,Train,Train,8,4
CartoDB/mobile-sdk,scripts/build/CMakeLists.txt,Train,Train,8,4
checkout/checkout-woocommerce-plugin,woocommerce-gateway-checkout-com/readme.txt,Train,Train,8,4
webbukkit/dynmap,DynmapCore/src/main/resources/texture_1.txt,Train,Train,8,4
acmel/dwarves,CMakeLists.txt,Train,Train,8,4
MadDeCoDeR/Classic-RBDOOM-3-BFG,neo/CMakeLists.txt,Train,Train,8,4
google/iree,iree/hal/local/CMakeLists.txt,Train,Train,9,4
google/iree,iree/vm/test/emitc/CMakeLists.txt,Train,Train,9,4
cloudfoundry/python-buildpack,vendor/modules.txt,Validation,Train,10,4
firebase/firebase-cpp-sdk,firestore/CMakeLists.txt,Train,Train,11,4
christiespeich/Mooberry-Book-Manager,README.txt,Train,Train,11,4
albar965/atools,CHANGELOG.txt,Train,Train,11,4
DigitalCampus/django-oppia,requirements.txt,Train,Validation,13,4
AndroidX/androidx,window/window-java/api/current.txt,Train,Train,14,4
AndroidX/androidx,window/window-java/api/public_plus_experimental_current.txt,Train,Train,14,4
AndroidX/androidx,window/window-java/api/restricted_current.txt,Train,Train,14,4
InnovateUKGitHub/innovation-funding-service,robot-tests/robotPythonLibs-requirements.txt,Test,Validation,16,4
firebase/firebase-cpp-sdk,CMakeLists.txt,Train,Train,16,4
mpkasp/indabom,requirements.txt,Train,Train,18,4
hyee/dbcli,change log.txt,Train,Train,21,4
cellml/libcellml,tests/bindings/javascript/CMakeLists.txt,Train,Train,24,4
kjolley/BIGSdb,README.txt,Validation,Train,1,5
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q11.sf100/explain.txt,Train,Train,1,5
jalvesaq/Nvim-R,doc/Nvim-R.txt,Train,Train,1,5
GoogleCloudPlatform/bank-of-anthos,src/frontend/requirements.txt,Train,Test,1,5
DiligentGraphics/DiligentCore,Tests/DiligentCoreAPITest/CMakeLists.txt,Train,Train,1,5
live-clones/netgen,libsrc/core/CMakeLists.txt,Train,Train,1,5
andstatus/andstatus,app/src/main/play/release-notes/en-US/default.txt,Train,Train,1,5
ngageoint/six-library,externals/coda-oss/modules/c++/CMakeLists.txt,Train,Train,1,5
apache/arrow,cpp/src/parquet/CMakeLists.txt,Train,Test,1,5
tensorflow/quantum,requirements.txt,Train,Train,1,5
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/arithmeticexpressions/output_closure/ArithmeticExpressions.impl.java.js.txt,Train,Train,1,5
GoogleCloudPlatform/python-docs-samples,functions/spanner/requirements.txt,Train,Test,1,5
openthread/borderrouter,CMakeLists.txt,Train,Train,1,5
PaddlePaddle/Paddle,paddle/fluid/operators/math/CMakeLists.txt,Train,Train,1,5
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q74.sf100/explain.txt,Train,Train,1,5
Greedysky/TTKMusicplayer,TTKModule/CMakeLists.txt,Train,Train,1,5
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v2_7/q74/explain.txt,Train,Train,1,5
googleapis/proto-breaking-change-detector,requirements.txt,Train,Train,1,5
openthread/ot-br-posix,CMakeLists.txt,Train,Train,1,5
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q4/explain.txt,Train,Train,1,5
madisongh/autobuilder,autobuilder/templates/cloud-init.txt,Train,Train,1,5
tensorflow/tfjs,tfjs-converter/python/requirements.txt,Train,Train,1,5
kickstarter/android-oss,app/internal_version_name.txt,Train,Train,1,5
nstockton/mapperproxy-mume,requirements-dev.txt,Test,Train,1,5
tgstation/tgstation,SQL/database_changelog.txt,Train,Train,1,5
apache/arrow,cpp/src/arrow/dataset/CMakeLists.txt,Train,Train,1,5
TileDB-Inc/TileDB,CMakeLists.txt,Train,Train,1,5
django-json-api/django-rest-framework-json-api,requirements/requirements-testing.txt,Train,Train,1,5
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q11/explain.txt,Train,Train,1,5
apache/spark,sql/core/src/test/resources/tpcds-plan-stability/approved-plans-v1_4/q4.sf100/explain.txt,Train,Train,1,5
jgte/orb,aux/GSFC_SLR_C20_7day.txt,Validation,Train,1,5
andreroggeri/pynubank,requirements-test.txt,Train,Train,1,5
couchbase/couchbase-ruby-client,ext/CMakeLists.txt,Train,Train,1,5
sony/nnabla,doc/requirements.txt,Train,Train,1,5
googleapis/python-bigquery,testing/constraints-3.6.txt,Train,Train,2,5
googleads/googleads-mobile-unity,ChangeLog.txt,Train,Train,2,5
pascallanger/DIY-Multiprotocol-TX-Module,Lua_scripts/MultiChan.txt,Train,Train,2,5
zephyrproject-rtos/zephyr,drivers/clock_control/CMakeLists.txt,Train,Train,2,5
invesalius/invesalius3,requirements.txt,Train,Train,2,5
zulip/zulip,requirements/pip.txt,Train,Train,2,5
AscEmu/AscEmu,src/shared/CMakeLists.txt,Train,Validation,2,5
dials/dials,.conda-envs/windows.txt,Test,Train,2,5
hfp/libxsmm,.theme/requirements.txt,Validation,Train,2,5
google/iree,iree/test/e2e/vulkan_specific/CMakeLists.txt,Train,Train,2,5
AliceO2Group/AliceO2,Common/Utils/CMakeLists.txt,Validation,Validation,2,5
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/simplegenericinterface/output_wasm/module.wat.txt,Train,Train,2,5
daviddrysdale/python-phonenumbers,resources/timezones/map_data.txt,Train,Train,2,5
AscEmu/AscEmu,src/logonserver/CMakeLists.txt,Train,Train,2,5
vdm-io/Joomla-Component-Builder,admin/README.txt,Train,Train,2,5
NORDUnet/opennsa,requirements.txt,Train,Train,2,5
kichikuou/system3-sdl2,src/CMakeLists.txt,Train,Train,2,5
mongodb/mongo-ruby-driver,docs/reference/driver-compatibility.txt,Train,Train,2,5
apache/allura,requirements-dev.txt,Train,Train,2,5
widelands/widelands,src/wui/CMakeLists.txt,Test,Train,2,5
espressif/esp-idf,examples/openthread/ot_cli/CMakeLists.txt,Train,Train,2,5
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/equalsandhashcodeininterface/output_wasm/module.wat.txt,Train,Train,2,5
Taritsyn/BundleTransformer,src/BundleTransformer.TypeScript/readme.txt,Train,Train,2,5
hneemann/Digital,distribution/ReleaseNotes.txt,Train,Train,2,5
rsdn/CodeJam,CodeJam.Main/Readme.txt,Train,Train,2,5
google/nomulus,core/src/test/resources/google/registry/export/crosstld_kinds.txt,Validation,Train,2,5
googleapis/python-spanner,samples/samples/requirements.txt,Train,Train,2,5
dwavesystems/dimod,tests/requirements.txt,Validation,Train,2,5
explosion/thinc,requirements.txt,Train,Train,2,5
googleapis/python-pubsub,samples/snippets/requirements.txt,Train,Train,2,5
McStasMcXtrace/McCode,tools/Python/mccodelib/CMakeLists.txt,Train,Train,2,5
nedbat/coveragepy,howto.txt,Train,Validation,2,5
PaddlePaddle/Paddle,paddle/fluid/inference/tensorrt/convert/CMakeLists.txt,Train,Test,2,5
apache/bookkeeper,bookkeeper-dist/src/main/resources/LICENSE-bkctl.bin.txt,Train,Train,2,5
JNechaevsky/russian-doom,src/setup/CMakeLists.txt,Train,Train,2,5
DIPlib/diplib,CMakeLists.txt,Train,Train,3,5
